city,lat,long,make,mileage,model,price,province,sepc,year
St-Hubert,46.501891,-64.025032,Kia,149525,Kia Sorento,9484,Prince Edward Island,Kia Sorento EX - V6 - AWD - CUIR -,2012
Chatham-Kent,42.41833,-82.0898417,Kia,159600,Kia Soul,9488,Ontario,Kia Soul BLUETOOTH - REMOTE - HEAT,2012
Toronto,43.653963,-79.387207,Kia,228095,Kia Sorento,8800,Ontario,Kia Sorento SX-V6 VEHICLE SOLD AS-IS! INQUIRE TODAY!,2012
Longueuil,45.5172382,-73.4467466,Kia,152834,Kia Sorento,10888,Québec,Kia Sorento EX V6   ,2012
Brossard,45.4554829,-73.4678904,Kia,156651,Kia Rondo,5900,Québec,Kia Rondo LX ,2012
Cambridge,43.3855479,-80.3113582,Kia,82139,Kia Forte5,8777,Ontario,Kia Forte5 EX,2012
Montréal,45.4972159,-73.6103642,Kia,32000,Kia Forte,8777,Québec,Kia Forte LX,2012
Surrey,49.1913033,-122.8491439,Kia,125108,Kia Sportage,12995,British Columbia,Kia Sportage LX,2012
Sudbury,46.49272,-80.991211,Kia,180438,Kia Sorento,9395,Ontario,Kia Sorento EX,2012
Mississauga,43.590338,-79.645729,Kia,178000,Kia Optima,8800,Ontario,Kia Optima SX,2012
Boisbriand,45.6130352,-73.8386827,Kia,124111,Kia Optima,8702,Québec,Kia Optima SX Turbo TOIT.PANO,2012
Orangeville,43.9194098,-80.0988238,Kia,138910,Kia Sportage,8497,Ontario,Kia Sportage,2012
Montréal-Nord,45.5938992,-73.6376062,Kia,167500,Kia Sorento,10977,Québec,Kia Sorento EX V6 4WD,2012
Longueuil,45.5172382,-73.4467466,Kia,116366,Kia Sorento,9495,Québec,Kia Sorento LX V6 BLUETOOTH MAGS 17 CD,2012
Terrebonne,45.7081005,-73.6515157,Kia,37423,Kia OPTIMA,11900,Québec,Kia OPTIMA 2.4L EX GARANTIE LALLIER MOTO-PROPULSEUR 10ANS,2012
Saint-Hyacinthe,45.627484,-72.940636,Kia,95392,Kia Rondo,8488,Québec,Kia Rondo EX V6 ,2012
